Timestamp(ms) actualVelocity_1 actualVelocity_2 v_target_mobile asserv.v_mobile asserv.alpha targetVelocity_1 targetVelocity_2 x initial_x asserv.target_x h_triangle L1 L2 
335410 504 -835 0.699999988079071 0.40775021910667419 0.11329799890518188 451 -824 0.61321747303009033 0.49990910291671753 1.5 1.5949771404266357 1.7087967395782471 2.1135554313659668
335430 470 -849 0.699999988079071 0.48046755790710449 0.11601752042770386 452 -823 0.61593723297119141 0.49990910291671753 1.5 1.5951234102249146 1.7099118232727051 2.1118829250335693
335450 410 -828 0.699999988079071 0.448347270488739 0.11873608827590942 454 -822 0.61865603923797607 0.49990910291671753 1.5 1.5952670574188232 1.711026668548584 2.1102104187011719
335470 388 -826 0.699999988079071 0.39136633276939392 0.12204170227050781 456 -821 0.62196195125579834 0.49990910291671753 1.5 1.5951778888702393 1.712141752243042 2.107980489730835
335490 470 -842 0.699999988079071 0.37048682570457458 0.12428092956542969 458 -820 0.62420135736465454 0.49990910291671753 1.5 1.5949018001556396 1.712699294090271 2.1063079833984375
335510 488 -815 0.699999988079071 0.4490777850151062 0.12699657678604126 459 -819 0.62691730260849 0.49990910291671753 1.5 1.5950344800949097 1.713814377784729 2.10463547706604
335530 460 -810 0.699999988079071 0.46657982468605042 0.13029766082763672 461 -818 0.63021868467330933 0.49990910291671753 1.5 1.5949316024780273 1.714929461479187 2.102405309677124
335550 419 -826 0.699999988079071 0.44009482860565186 0.13301116228103638 463 -817 0.63293242454528809 0.49990910291671753 1.5 1.5950565338134766 1.7160443067550659 2.1007328033447266
335570 404 -816 0.699999988079071 0.40112939476966858 0.13572430610656738 465 -816 0.63564580678939819 0.49990910291671753 1.5 1.595177173614502 1.7171593904495239 2.09906005859375
335590 455 -799 0.699999988079071 0.38689476251602173 0.13795769214630127 466 -815 0.63787937164306641 0.49990910291671753 1.5 1.5948859453201294 1.7177170515060425 2.0973875522613525
335610 514 -817 0.699999988079071 0.43601837754249573 0.14125281572341919 468 -814 0.6411747932434082 0.49990910291671753 1.5 1.5947662591934204 1.7188321352005005 2.0951573848724365
335630 496 -835 0.699999988079071 0.49287641048431396 0.14396244287490845 470 -813 0.64388465881347656 0.49990910291671753 1.5 1.5948760509490967 1.7199469804763794 2.0934848785400391
335650 460 -827 0.699999988079071 0.475924551486969 0.14667141437530518 472 -812 0.64659392833709717 0.49990910291671753 1.5 1.5949829816818237 1.7210620641708374 2.0918123722076416
335670 421 -819 0.699999988079071 0.4416675865650177 0.14996188879013062 474 -811 0.64988470077514648 0.49990910291671753 1.5 1.5948491096496582 1.7221770286560059 2.0895824432373047
335690 429 -832 0.699999988079071 0.40448355674743652 0.15266889333724976 475 -810 0.65259194374084473 0.49990910291671753 1.5 1.5949480533599854 1.7232921123504639 2.0879099369049072
335710 440 -826 0.699999988079071 0.41230311989784241 0.15489464998245239 477 -810 0.65481787919998169 0.49990910291671753 1.5 1.594638466835022 1.7238497734069824 2.0862374305725098
335730 475 -800 0.699999988079071 0.42314845323562622 0.1575998067855835 479 -809 0.65752327442169189 0.49990910291671753 1.5 1.5947307348251343 1.7249646186828613 2.0845646858215332
335750 509 -792 0.699999988079071 0.45710334181785583 0.16088467836380005 481 -807 0.66080844402313232 0.49990910291671753 1.5 1.5945796966552734 1.7260797023773193 2.0823345184326172
335770 516 -807 0.699999988079071 0.49013876914978027 0.16358792781829834 482 -806 0.66351193189620972 0.49990910291671753 1.5 1.5946643352508545 1.7271949052810669 2.0806620121002197
335790 503 -816 0.699999988079071 0.49720016121864319 0.16629016399383545 484 -806 0.66621440649032593 0.49990910291671753 1.5 1.5947458744049072 1.7283098697662354 2.0789895057678223
335810 485 -801 0.699999988079071 0.48498639464378357 0.16899150609970093 486 -805 0.66891604661941528 0.49990910291671753 1.5 1.5948232412338257 1.7294248342514038 2.0773169994354248
335830 450 -789 0.699999988079071 0.46793261170387268 0.17227077484130859 488 -803 0.67219561338424683 0.49990910291671753 1.5 1.5946542024612427 1.7305397987365723 2.0750868320465088
335850 443 -813 0.699999988079071 0.43444404006004333 0.17497044801712036 489 -802 0.6748955249786377 0.49990910291671753 1.5 1.5947242975234985 1.7316550016403198 2.0734143257141113
335870 438 -827 0.699999988079071 0.42796140909194946 0.17766916751861572 491 -801 0.67759448289871216 0.49990910291671753 1.5 1.594791054725647 1.7327700853347778 2.0717418193817139
335890 433 -809 0.699999988079071 0.42340341210365295 0.18036723136901855 493 -800 0.68029278516769409 0.49990910291671753 1.5 1.5948538780212402 1.7338849306106567 2.0700690746307373
335910 455 -803 0.699999988079071 0.41870465874671936 0.18258088827133179 494 -800 0.68250662088394165 0.49990910291671753 1.5 1.5945143699645996 1.7344425916671753 2.06839656829834
335930 478 -810 0.699999988079071 0.44026109576225281 0.18585300445556641 496 -799 0.68577903509140015 0.49990910291671753 1.5 1.5943233966827393 1.7355574369430542 2.0661664009094238
335950 475 -815 0.699999988079071 0.46281325817108154 0.18854790925979614 498 -798 0.688474178314209 0.49990910291671753 1.5 1.5943760871887207 1.7366726398468018 2.0644938945770264
335970 494 -819 0.699999988079071 0.46020379662513733 0.19124209880828857 499 -797 0.69116860628128052 0.49990910291671753 1.5 1.5944253206253052 1.7377877235412598 2.0628213882446289
335990 514 -789 0.699999988079071 0.47891902923583984 0.19393527507781982 501 -796 0.69386208057403564 0.49990910291671753 1.5 1.5944708585739136 1.7389025688171387 2.0611486434936523
336010 513 -777 0.699999988079071 0.49862799048423767 0.19662785530090332 503 -795 0.69655489921569824 0.49990910291671753 1.5 1.5945132970809937 1.7400176525115967 2.0594761371612549
336030 530 -783 0.699999988079071 0.49797683954238892 0.19989293813705444 505 -794 0.69982028007507324 0.49990910291671753 1.5 1.5943007469177246 1.7411327362060547 2.057246208190918
336050 533 -798 0.699999988079071 0.51480847597122192 0.20258349180221558 506 -793 0.70251107215881348 0.49990910291671753 1.5 1.5943354368209839 1.7422478199005127 2.0555737018585205
336070 526 -805 0.699999988079071 0.51805382966995239 0.20527321100234985 508 -792 0.70520102977752686 0.49990910291671753 1.5 1.5943669080734253 1.7433629035949707 2.053901195526123
336090 527 -789 0.699999988079071 0.5115770697593689 0.20796215534210205 509 -791 0.70789021253585815 0.49990910291671753 1.5 1.5943945646286011 1.7444777488708496 2.0522284507751465
336110 535 -781 0.699999988079071 0.51287722587585449 0.21065050363540649 511 -790 0.7105787992477417 0.49990910291671753 1.5 1.594419002532959 1.7455929517745972 2.050555944442749
336130 528 -783 0.699999988079071 0.520995557308197 0.21390873193740845 513 -788 0.71383732557296753 0.49990910291671753 1.5 1.5941846370697021 1.7467080354690552 2.0483260154724121
336150 540 -793 0.699999988079071 0.51450687646865845 0.21659493446350098 515 -787 0.71652376651763916 0.49990910291671753 1.5 1.5942013263702393 1.7478228807449341 2.0466532707214355
336170 525 -811 0.699999988079071 0.52653598785400391 0.21928036212921143 516 -786 0.71920943260192871 0.49990910291671753 1.5 1.594214916229248 1.7489379644393921 2.0449807643890381
336190 506 -804 0.699999988079071 0.51223635673522949 0.22196501493453979 518 -785 0.72189432382583618 0.49990910291671753 1.5 1.5942251682281494 1.75005304813385 2.0433082580566406
336210 495 -796 0.699999988079071 0.49401295185089111 0.22464907169342041 520 -784 0.7245786190032959 0.49990910291671753 1.5 1.5942322015762329 1.7511681318283081 2.0416355133056641
336230 502 -788 0.699999988079071 0.48358112573623657 0.22733187675476074 521 -783 0.72726166248321533 0.49990910291671753 1.5 1.5942354202270508 1.7522832155227661 2.0399632453918457
336250 476 -788 0.699999988079071 0.49073183536529541 0.23058229684829712 523 -782 0.73051238059997559 0.49990910291671753 1.5 1.5939754247665405 1.7533982992172241 2.0377330780029297
336270 484 -790 0.699999988079071 0.46561121940612793 0.23326313495635986 525 -781 0.73319345712661743 0.49990910291671753 1.5 1.5939708948135376 1.754513144493103 2.0360605716705322
336290 487 -796 0.699999988079071 0.47373753786087036 0.23594337701797485 526 -780 0.7358739972114563 0.49990910291671753 1.5 1.5939633846282959 1.7556283473968506 2.0343880653381348
336310 483 -803 0.699999988079071 0.47712811827659607 0.23911279439926147 528 -779 0.739043653011322 0.49990910291671753 1.5 1.5943402051925659 1.757300853729248 2.0327153205871582
336330 504 -790 0.699999988079071 0.47350934147834778 0.24179160594940186 530 -778 0.7417227029800415 0.49990910291671753 1.5 1.5943249464035034 1.758415699005127 2.0310428142547607
336350 514 -777 0.699999988079071 0.4944101870059967 0.24446976184844971 531 -777 0.74440115690231323 0.49990910291671753 1.5 1.594307541847229 1.759530782699585 2.0293703079223633
336370 527 -761 0.699999988079071 0.50453931093215942 0.24714767932891846 533 -776 0.74707931280136108 0.49990910291671753 1.5 1.5942854881286621 1.7606461048126221 2.0276975631713867
336390 562 -756 0.699999988079071 0.51762771606445313 0.2503887414932251 535 -775 0.7503206729888916 0.49990910291671753 1.5 1.593995213508606 1.761760950088501 2.02546763420105
336410 570 -759 0.699999988079071 0.552354633808136 0.25306415557861328 536 -774 0.75299632549285889 0.49990910291671753 1.5 1.5939662456512451 1.762876033782959 2.0237951278686523
336430 556 -761 0.699999988079071 0.56057173013687134 0.25573873519897461 538 -773 0.75567114353179932 0.49990910291671753 1.5 1.593934178352356 1.7639909982681274 2.0221226215362549
336450 515 -771 0.699999988079071 0.5471489429473877 0.25841253995895386 539 -772 0.75834518671035767 0.49990910291671753 1.5 1.5938985347747803 1.7651060819625854 2.0204501152038574
336470 502 -777 0.699999988079071 0.50712168216705322 0.26108592748641968 541 -771 0.76101881265640259 0.49990910291671753 1.5 1.5938591957092285 1.7662211656570435 2.0187773704528809
336490 508 -781 0.699999988079071 0.49463263154029846 0.26375818252563477 543 -770 0.76369130611419678 0.49990910291671753 1.5 1.593816876411438 1.7673362493515015 2.0171048641204834
336510 513 -783 0.699999988079071 0.50101828575134277 0.2669227123260498 544 -768 0.76685613393783569 0.49990910291671753 1.5 1.5941528081893921 1.7690087556838989 2.0154323577880859
336530 559 -773 0.699999988079071 0.50626856088638306 0.26959401369094849 546 -767 0.76952767372131348 0.49990910291671753 1.5 1.5941035747528076 1.7701238393783569 2.0137596130371094
336550 578 -757 0.699999988079071 0.55201250314712524 0.27226424217224121 547 -766 0.7721981406211853 0.49990910291671753 1.5 1.5940507650375366 1.7712388038635254 2.0120871067047119
336570 571 -758 0.699999988079071 0.571134090423584 0.27493369579315186 549 -765 0.774867832660675 0.49990910291671753 1.5 1.593994140625 1.7723537683486938 2.0104146003723145
336590 522 -754 0.699999988079071 0.56457239389419556 0.27816236019134521 551 -764 0.77809679508209229 0.49990910291671753 1.5 1.5936617851257324 1.7734688520431519 2.0081844329833984
336610 517 -752 0.699999988079071 0.5164484977722168 0.28082990646362305 552 -763 0.78076457977294922 0.49990910291671753 1.5 1.5935981273651123 1.7745840549468994 2.006511926651001
336630 533 -760 0.699999988079071 0.51198375225067139 0.28399163484573364 554 -762 0.78392660617828369 0.49990910291671753 1.5 1.5939091444015503 1.7762565612792969 2.0048394203186035
336650 557 -761 0.699999988079071 0.52815979719161987 0.28665763139724731 556 -761 0.78659284114837646 0.49990910291671753 1.5 1.5938386917114258 1.7773714065551758 2.0031669139862061
336670 579 -762 0.699999988079071 0.5522879958152771 0.289323091506958 557 -760 0.78925853967666626 0.49990910291671753 1.5 1.5937641859054565 1.7784864902496338 2.0014944076538086
336690 560 -766 0.699999988079071 0.57446187734603882 0.29198819398880005 559 -758 0.7919238805770874 0.49990910291671753 1.5 1.5936870574951172 1.7796016931533813 1.999821662902832
336710 528 -775 0.699999988079071 0.55595904588699341 0.29465204477310181 560 -757 0.79458796977996826 0.49990910291671753 1.5 1.5936064720153809 1.7807166576385498 1.9981491565704346
336730 527 -769 0.699999988079071 0.52451813220977783 0.29731506109237671 562 -756 0.79725122451782227 0.49990910291671753 1.5 1.5935227870941162 1.7818316221237183 1.9964766502380371
336750 581 -785 0.699999988079071 0.52401602268218994 0.30047452449798584 563 -755 0.80041098594665527 0.49990910291671753 1.5 1.5938093662261963 1.7835041284561157 1.99480402469635
336770 588 -785 0.699999988079071 0.578071653842926 0.30313664674758911 565 -754 0.80307334661483765 0.49990910291671753 1.5 1.5937188863754272 1.7846194505691528 1.9931315183639526
336790 549 -787 0.699999988079071 0.585401713848114 0.30579757690429688 567 -753 0.80573451519012451 0.49990910291671753 1.5 1.5936241149902344 1.7857342958450317 1.9914590120315552
336810 515 -773 0.699999988079071 0.54691547155380249 0.308458149433136 568 -752 0.80839532613754272 0.49990910291671753 1.5 1.5935268402099609 1.7868493795394897 1.9897862672805786
336830 557 -779 0.699999988079071 0.51352477073669434 0.31161618232727051 570 -751 0.81155365705490112 0.49990910291671753 1.5 1.5937976837158203 1.7885220050811768 1.9881137609481812
336850 603 -774 0.699999988079071 0.55575078725814819 0.31427508592605591 571 -749 0.81421279907226563 0.49990910291671753 1.5 1.5936932563781738 1.7896368503570557 1.9864412546157837
336870 557 -779 0.699999988079071 0.60202234983444214 0.31693357229232788 573 -748 0.8168715238571167 0.49990910291671753 1.5 1.5935848951339722 1.7907519340515137 1.9847686290740967
336890 530 -771 0.699999988079071 0.55644339323043823 0.31959110498428345 574 -747 0.81952929496765137 0.49990910291671753 1.5 1.593474268913269 1.7918670177459717 1.9830961227416992
336910 589 -769 0.699999988079071 0.52996456623077393 0.32274788618087769 576 -746 0.82268637418746948 0.49990910291671753 1.5 1.5937290191650391 1.7935397624969482 1.9814236164093018
336930 600 -767 0.699999988079071 0.58932656049728394 0.32540392875671387 577 -745 0.82534265518188477 0.49990910291671753 1.5 1.5936102867126465 1.7946546077728271 1.9797511100769043
336950 548 -771 0.699999988079071 0.60070586204528809 0.32805943489074707 579 -744 0.82799839973449707 0.49990910291671753 1.5 1.593489408493042 1.7957696914672852 1.9780786037445068
336970 544 -766 0.699999988079071 0.54898524284362793 0.33071434497833252 580 -743 0.83065354824066162 0.49990910291671753 1.5 1.5933641195297241 1.7968847751617432 1.9764059782028198
336990 604 -774 0.699999988079071 0.545485258102417 0.3338695764541626 582 -741 0.83380907773971558 0.49990910291671753 1.5 1.5936028957366943 1.7985574007034302 1.9747334718704224
337010 575 -765 0.699999988079071 0.60602462291717529 0.33652287721633911 584 -740 0.83646261692047119 0.49990910291671753 1.5 1.5934711694717407 1.7996722459793091 1.9730609655380249
337030 555 -770 0.699999988079071 0.57728499174118042 0.33917587995529175 585 -739 0.83911585807800293 0.49990910291671753 1.5 1.5933363437652588 1.8007873296737671 1.9713882207870483
337050 589 -765 0.699999988079071 0.55772298574447632 0.34233009815216064 587 -738 0.8422703742980957 0.49990910291671753 1.5 1.5935629606246948 1.8024598360061646 1.9697157144546509
337070 592 -771 0.699999988079071 0.59225577116012573 0.3449816107749939 588 -737 0.84492212533950806 0.49990910291671753 1.5 1.593420147895813 1.8035749197006226 1.9680432081222534
337090 562 -764 0.699999988079071 0.59564042091369629 0.34763246774673462 590 -736 0.84757322072982788 0.49990910291671753 1.5 1.5932749509811401 1.8046900033950806 1.9663705825805664
337110 605 -768 0.699999988079071 0.56598001718521118 0.35078567266464233 591 -734 0.85072672367095947 0.49990910291671753 1.5 1.5934895277023315 1.806362509727478 1.9646980762481689
337130 599 -759 0.699999988079071 0.60966062545776367 0.35343527793884277 593 -733 0.853376567363739 0.49990910291671753 1.5 1.5933370590209961 1.8074777126312256 1.9630255699157715
337150 551 -755 0.699999988079071 0.60398674011230469 0.35608398914337158 594 -732 0.85602551698684692 0.49990910291671753 1.5 1.5931812524795532 1.8085925579071045 1.9613528251647949
337170 609 -745 0.699999988079071 0.55610096454620361 0.35923635959625244 596 -731 0.85917812585830688 0.49990910291671753 1.5 1.5933836698532104 1.810265064239502 1.9596803188323975
337190 596 -740 0.699999988079071 0.61501657962799072 0.36188393831253052 597 -730 0.86182600259780884 0.49990910291671753 1.5 1.5932210683822632 1.81138014793396 1.9580076932907104
337210 579 -724 0.699999988079071 0.602258563041687 0.36453068256378174 599 -729 0.86447298526763916 0.49990910291671753 1.5 1.593055248260498 1.8124953508377075 1.956335186958313
337230 613 -722 0.699999988079071 0.58561986684799194 0.36768215894699097 600 -727 0.86762470006942749 0.49990910291671753 1.5 1.5932455062866211 1.814167857170105 1.9546626806259155
337250 579 -715 0.699999988079071 0.62038987874984741 0.37032759189605713 602 -726 0.87027037143707275 0.49990910291671753 1.5 1.5930728912353516 1.8152828216552734 1.9529900550842285
337270 590 -714 0.699999988079071 0.58633989095687866 0.37297219038009644 603 -725 0.87291520833969116 0.49990910291671753 1.5 1.5928968191146851 1.8163977861404419 1.9513175487518311
337290 622 -712 0.699999988079071 0.5980294942855835 0.37612283229827881 605 -724 0.87606614828109741 0.49990910291671753 1.5 1.5930749177932739 1.8180705308914185 1.9496450424194336
337310 581 -721 0.699999988079071 0.63085156679153442 0.37876629829406738 606 -723 0.87870985269546509 0.49990910291671753 1.5 1.5928916931152344 1.8191853761672974 1.947972297668457
337330 603 -725 0.699999988079071 0.58980989456176758 0.38191628456115723 608 -721 0.88186013698577881 0.49990910291671753 1.5 1.5930618047714233 1.8208578824996948 1.9462997913360596
337350 595 -728 0.699999988079071 0.61251848936080933 0.38401633501052856 609 -720 0.88396036624908447 0.49990910291671753 1.5 1.5931730270385742 1.8219730854034424 1.9451849460601807
337370 598 -736 0.699999988079071 0.60476219654083252 0.3866584300994873 611 -719 0.88660269975662231 0.49990910291671753 1.5 1.5929806232452393 1.8230881690979004 1.9435122013092041
337390 635 -732 0.699999988079071 0.60836905241012573 0.38980793952941895 612 -718 0.88975250720977783 0.49990910291671753 1.5 1.5931394100189209 1.8247606754302979 1.9418396949768066
337410 580 -727 0.699999988079071 0.64640527963638306 0.39244848489761353 614 -717 0.89239329099655151 0.49990910291671753 1.5 1.5929398536682129 1.8258757591247559 1.9401673078536987
337430 618 -702 0.699999988079071 0.59095817804336548 0.39559775590896606 615 -715 0.89554286003112793 0.49990910291671753 1.5 1.5930898189544678 1.8275482654571533 1.9384945631027222
337450 587 -698 0.699999988079071 0.63006025552749634 0.39823716878890991 617 -714 0.89818251132965088 0.49990910291671753 1.5 1.5928833484649658 1.8286633491516113 1.9368220567703247
337470 626 -693 0.699999988079071 0.5988202691078186 0.40087556838989258 618 -713 0.90082114934921265 0.49990910291671753 1.5 1.5926738977432251 1.8297781944274902 1.9351495504379272
337490 616 -697 0.699999988079071 0.63918930292129517 0.40402400493621826 620 -712 0.90396988391876221 0.49990910291671753 1.5 1.5928122997283936 1.8314509391784668 1.9334769248962402
337510 608 -708 0.699999988079071 0.629361629486084 0.4066612720489502 621 -711 0.90660738945007324 0.49990910291671753 1.5 1.5925958156585693 1.8325659036636353 1.9318044185638428
337530 629 -722 0.699999988079071 0.62175500392913818 0.40927094221115112 622 -709 0.90921729803085327 0.49990910291671753 1.5 1.5930333137512207 1.8342384099960327 1.9306893348693848
337550 590 -740 0.699999988079071 0.64362096786499023 0.41190773248672485 624 -708 0.9118543267250061 0.49990910291671753 1.5 1.5928099155426025 1.8353534936904907 1.9290165901184082
337570 647 -722 0.699999988079071 0.60426479578018188 0.41505569219589233 625 -707 0.91500258445739746 0.49990910291671753 1.5 1.592933177947998 1.8370262384414673 1.9273440837860107
337590 602 -710 0.699999988079071 0.66304504871368408 0.41769057512283325 627 -706 0.91763770580291748 0.49990910291671753 1.5 1.5927034616470337 1.8381410837173462 1.9256718158721924
337610 653 -706 0.699999988079071 0.61749053001403809 0.420837938785553 628 -704 0.92078530788421631 0.49990910291671753 1.5 1.5928181409835815 1.8398135900497437 1.9239991903305054
337630 604 -705 0.699999988079071 0.670208752155304 0.42347210645675659 630 -703 0.923419713973999 0.49990910291671753 1.5 1.5925812721252441 1.8409287929534912 1.9223266839981079
337650 640 -724 0.699999988079071 0.62048059701919556 0.42661911249160767 631 -702 0.926567018032074 0.49990910291671753 1.5 1.5926872491836548 1.8426012992858887 1.9206539392471313
337670 589 -732 0.699999988079071 0.65786075592041016 0.42871683835983276 632 -701 0.9286649227142334 0.49990910291671753 1.5 1.5927557945251465 1.8437161445617676 1.9195388555526733
337690 650 -720 0.699999988079071 0.60598665475845337 0.43186378479003906 634 -699 0.93181216716766357 0.49990910291671753 1.5 1.5928546190261841 1.8453888893127441 1.9178663492202759
337710 611 -692 0.699999988079071 0.66914999485015869 0.43449586629867554 635 -698 0.93444448709487915 0.49990910291671753 1.5 1.5926047563552856 1.8465039730072021 1.9161938428878784
337730 661 -688 0.699999988079071 0.62957066297531128 0.43764227628707886 637 -697 0.93759119510650635 0.49990910291671753 1.5 1.5926954746246338 1.8481764793395996 1.9145212173461914
337750 617 -693 0.699999988079071 0.68150138854980469 0.44027304649353027 638 -696 0.94022220373153687 0.49990910291671753 1.5 1.5924389362335205 1.8492914438247681 1.9128487110137939
337770 648 -700 0.699999988079071 0.63671213388442993 0.44288617372512817 640 -694 0.94283556938171387 0.49990910291671753 1.5 1.5928370952606201 1.8509641885757446 1.911733865737915
337790 599 -708 0.699999988079071 0.66910535097122192 0.44551616907119751 641 -693 0.9454658031463623 0.49990910291671753 1.5 1.592573881149292 1.8520790338516235 1.9100611209869385
337810 644 -677 0.699999988079071 0.619067907333374 0.44866198301315308 643 -692 0.94861191511154175 0.49990910291671753 1.5 1.592648983001709 1.853751540184021 1.908388614654541
337830 636 -673 0.699999988079071 0.66597580909729 0.451291024684906 644 -691 0.95124119520187378 0.49990910291671753 1.5 1.5923789739608765 1.8548668622970581 1.9067161083221436
337850 639 -687 0.699999988079071 0.65829592943191528 0.45443636178970337 645 -689 0.954386830329895 0.49990910291671753 1.5 1.5924460887908936 1.856539249420166 1.9050434827804565
337870 651 -710 0.699999988079071 0.66179823875427246 0.45653331279754639 646 -688 0.95648396015167236 0.49990910291671753 1.5 1.5924875736236572 1.8576542139053345 1.9039283990859985
337890 628 -703 0.699999988079071 0.67483353614807129 0.4596787691116333 648 -687 0.95962971448898315 0.49990910291671753 1.5 1.5925475358963013 1.8593268394470215 1.9022558927536011
337910 651 -684 0.699999988079071 0.65138202905654907 0.46230566501617432 649 -686 0.96225684881210327 0.49990910291671753 1.5 1.5922647714614868 1.8604419231414795 1.9005832672119141
337930 617 -694 0.699999988079071 0.67584532499313354 0.46545058488845825 651 -684 0.96540200710296631 0.49990910291671753 1.5 1.5923159122467041 1.862114429473877 1.8989107608795166
337950 666 -719 0.699999988079071 0.64112305641174316 0.46859556436538696 652 -683 0.9685472846031189 0.49990910291671753 1.5 1.592362642288208 1.863787055015564 1.8972382545471191
337970 634 -700 0.699999988079071 0.69245290756225586 0.47069233655929565 653 -682 0.97064423561096191 0.49990910291671753 1.5 1.5923913717269897 1.864902138710022 1.8961231708526611
337990 654 -672 0.699999988079071 0.65977311134338379 0.47383719682693481 655 -680 0.973789393901825 0.49990910291671753 1.5 1.5924307107925415 1.8665746450424194 1.8944506645202637
338010 664 -676 0.699999988079071 0.6809924840927124 0.47646129131317139 656 -679 0.97641372680664063 0.49990910291671753 1.5 1.5921305418014526 1.8676894903182983 1.8927781581878662
338030 628 -700 0.699999988079071 0.6920245885848999 0.47907894849777222 658 -678 0.97903162240982056 0.49990910291671753 1.5 1.5924865007400513 1.8693622350692749 1.8916629552841187
338050 672 -679 0.699999988079071 0.65509074926376343 0.48222380876541138 659 -676 0.98217678070068359 0.49990910291671753 1.5 1.5925139188766479 1.8710347414016724 1.8899904489517212
338070 631 -653 0.699999988079071 0.70140630006790161 0.48484688997268677 660 -675 0.98480010032653809 0.49990910291671753 1.5 1.5922037363052368 1.8721498250961304 1.8883179426193237
338090 650 -675 0.699999988079071 0.65920072793960571 0.48799163103103638 662 -674 0.98794513940811157 0.49990910291671753 1.5 1.5922231674194336 1.8738224506378174 1.8866451978683472
338110 670 -702 0.699999988079071 0.67945396900177 0.49008798599243164 663 -673 0.99004167318344116 0.49990910291671753 1.5 1.5922335386276245 1.8749374151229858 1.8855301141738892
338130 646 -674 0.699999988079071 0.70098495483398438 0.49323201179504395 664 -671 0.99318599700927734 0.49990910291671753 1.5 1.5922454595565796 1.8766098022460938 1.8838578462600708
338150 679 -671 0.699999988079071 0.67647743225097656 0.49637681245803833 666 -670 0.99633103609085083 0.49990910291671753 1.5 1.5922527313232422 1.8782825469970703 1.8821852207183838
338170 668 -699 0.699999988079071 0.71145659685134888 0.49899739027023315 667 -668 0.99895185232162476 0.49990910291671753 1.5 1.5919270515441895 1.8793976306915283 1.8805127143859863
338190 648 -674 0.699999988079071 0.70055347681045532 0.5016176700592041 669 -667 1.0015723705291748 0.49990910291671753 1.5 1.5922552347183228 1.8810701370239258 1.8793976306915283
338210 678 -658 0.699999988079071 0.68018323183059692 0.50476229190826416 670 -666 1.0047173500061035 0.49990910291671753 1.5 1.5922509431838989 1.8827426433563232 1.8777248859405518
338230 648 -679 0.699999988079071 0.71209460496902466 0.50738173723220825 671 -664 1.0073369741439819 0.49990910291671753 1.5 1.5919146537780762 1.8838578462600708 1.8760523796081543
338250 638 -662 0.699999988079071 0.68119019269943237 0.51000279188156128 673 -663 1.0099582672119141 0.49990910291671753 1.5 1.5922335386276245 1.8855301141738892 1.8749374151229858
338270 689 -644 0.699999988079071 0.671272873878479 0.51314747333526611 674 -661 1.0131032466888428 0.49990910291671753 1.5 1.5922170877456665 1.8872028589248657 1.8732649087905884
338290 669 -670 0.699999988079071 0.72536098957061768 0.51576578617095947 675 -660 1.0157217979431152 0.49990910291671753 1.5 1.5918711423873901 1.8883179426193237 1.8715921640396118
338310 660 -682 0.699999988079071 0.70492935180664063 0.51838839054107666 677 -659 1.0183446407318115 0.49990910291671753 1.5 1.5921800136566162 1.8899904489517212 1.8704773187637329
338330 694 -654 0.699999988079071 0.696061372756958 0.52153283357620239 678 -657 1.0214893817901611 0.49990910291671753 1.5 1.5921517610549927 1.8916629552841187 1.8688048124313354
338350 671 -681 0.699999988079071 0.73235064744949341 0.52414995431900024 679 -656 1.0241067409515381 0.49990910291671753 1.5 1.591795802116394 1.8927781581878662 1.8671320676803589
338370 660 -668 0.699999988079071 0.70870530605316162 0.52677375078201294 680 -655 1.0267307758331299 0.49990910291671753 1.5 1.592094898223877 1.8944506645202637 1.8660171031951904
338390 686 -642 0.699999988079071 0.69770252704620361 0.52991819381713867 682 -653 1.0298755168914795 0.49990910291671753 1.5 1.5920547246932983 1.8961231708526611 1.864344596862793
338410 678 -675 0.699999988079071 0.72561436891555786 0.532534122467041 683 -652 1.0324916839599609 0.49990910291671753 1.5 1.5916889905929565 1.8972382545471191 1.8626718521118164
338430 652 -640 0.699999988079071 0.71778452396392822 0.53515911102294922 684 -651 1.0351169109344482 0.49990910291671753 1.5 1.5919780731201172 1.8989107608795166 1.8615570068359375
338450 668 -641 0.699999988079071 0.69086682796478271 0.53830361366271973 686 -649 1.0382616519927979 0.49990910291671753 1.5 1.5919259786605835 1.9005832672119141 1.85988450050354
338470 701 -676 0.699999988079071 0.7082359790802002 0.54040002822875977 687 -648 1.040358304977417 0.49990910291671753 1.5 1.5918891429901123 1.9016982316970825 1.8587692975997925
338490 675 -638 0.699999988079071 0.74387729167938232 0.54354465007781982 688 -647 1.0435031652450562 0.49990910291671753 1.5 1.5918295383453369 1.9033709764480591 1.857096791267395
338510 668 -671 0.699999988079071 0.71691638231277466 0.546688973903656 690 -645 1.0466477870941162 0.49990910291671753 1.5 1.5917656421661377 1.9050434827804565 1.8554242849349976
338530 699 -659 0.699999988079071 0.710104763507843 0.54931682348251343 691 -644 1.0492758750915527 0.49990910291671753 1.5 1.592038631439209 1.9067161083221436 1.8543092012405396
338550 713 -634 0.699999988079071 0.74349308013916016 0.55192989110946655 692 -643 1.051889181137085 0.49990910291671753 1.5 1.5916492938995361 1.907831072807312 1.8526366949081421
338570 672 -664 0.699999988079071 0.759049117565155 0.55507433414459229 694 -641 1.0550339221954346 0.49990910291671753 1.5 1.5915735960006714 1.9095035791397095 1.8509641885757446
